round,train_loss,test_loss,train_accuracy,test_accuracy
1,3.9494937410926063,4.184229132495349,15.548780487804878,12.62
2,2.1804805869122417,3.765078227731246,44.92237644415918,23.49
3,1.2557729281439896,4.777356787572933,65.1927551347882,23.33
4,0.8518024248426755,5.467258555979669,75.81935975609755,23.09
5,0.5903730638674635,6.120338723629335,82.97496790757381,23.5
6,0.42580855330788125,6.329781520215771,87.3485638639281,24.37
7,0.31465869519161266,6.4279858070083815,90.5086649550706,24.85
8,0.24258923384643366,6.501036438760878,92.68693838254171,25.09
9,0.22937055764553374,6.419738703136202,93.05098684210526,24.91
10,0.18340331149146097,6.336868322348293,94.31763478818999,24.8
11,0.1608457442874417,6.276507244834417,95.09888478818999,25.28
12,0.14955836662952132,6.199686847155607,95.50605744544288,25.18
13,0.1948562532636169,6.269993323314039,94.12608311938384,24.57
14,0.34414137183146504,6.192359556125689,89.75649871630296,23.57
15,0.224647360825164,6.163753726814367,93.24354139922978,24.51
16,0.16508234411141856,6.210726985448523,95.01564505776636,25.07
17,0.11999950187116197,6.081309113321425,96.33243741976894,24.94
18,0.08553698054202233,5.920098027096519,97.50381097560977,25.2
19,0.06535418342488324,5.706341236452513,98.19580391527599,25.47
20,0.053558866366014125,5.511061288133452,98.6120025673941,25.78
21,0.04289090475707928,5.288207603406303,98.9559932605905,25.91
22,0.037356607241343306,5.110652199274377,99.15657092426187,25.83
23,0.03151582853266009,4.939189029645316,99.38522946084724,25.89
24,0.028808721269009574,4.787897236739533,99.5045731707317,26.08
25,0.026209242543975646,4.686801204198523,99.56675224646983,26.03
26,0.023250225636207995,4.575568769551531,99.68208440308088,26.21
27,0.02105196785182393,4.4905538408062124,99.75228658536585,26.56
